#{"t_start": 1652374387.1519566, "env_id": null}
r,l,t
40000,1,36468.768527
2972.097638,1,36484.666
40000,1,36491.164518
40000,1,36496.166873
40000,1,36503.122104
40000,1,36508.784929
40000,1,36514.098019
40000,1,36520.323379
40000,1,36526.806369
40000,1,36532.799117
40000,1,36539.004906
1009.834078,1,36543.740259
40000,1,36548.343845
40000,1,36553.667372
40000,1,36559.626863
2969.143842,1,36577.639154
40000,1,36584.547979
40000,1,36591.003642
40000,1,36598.968861
40000,1,36605.245441
40000,1,36611.688118
40000,1,36619.61071
40000,1,36625.907699
40000,1,36634.136746
40000,1,36640.779435
40000,1,36647.99972
40000,1,36653.955456
40000,1,36661.821365
40000,1,36669.484069
40000,1,36675.371667
40000,1,36684.426087
40000,1,36691.225309
40000,1,36698.402658
40000,1,36705.367932
40000,1,36711.708698
40000,1,36718.38359
40000,1,36726.028418
2967.628331,1,36746.693286
40000,1,36755.603348
40000,1,36762.924244
2939.321032,1,36783.262791
40000,1,36789.838024
40000,1,36796.249184
40000,1,36803.827631
40000,1,36810.908699
40000,1,36818.448838
40000,1,36824.733528
40000,1,36831.508964
40000,1,36838.145948
40000,1,36845.319488
40000,1,36853.474078
40000,1,36861.209767
40000,1,36868.419392
40000,1,36876.000287
40000,1,36883.04653
2973.93446,1,36903.600251
40000,1,36910.121134
40000,1,36916.024979
40000,1,36921.965761
40000,1,36929.967272
40000,1,36937.156596
40000,1,36943.359941
2984.48772,1,36964.037351
40000,1,36971.449749
40000,1,36977.178207
40000,1,36983.676385
40000,1,36989.986291
40000,1,36995.606807
40000,1,37002.611498
40000,1,37010.062104
40000,1,37015.476183
40000,1,37023.753557
40000,1,37029.682276
40000,1,37036.380935
40000,1,37043.004371
40000,1,37050.610865
40000,1,37057.072117
2967.613877,1,37077.534532
40000,1,37084.905276
40000,1,37091.673411
40000,1,37098.521648
40000,1,37105.208359
40000,1,37114.576088
40000,1,37122.362759
40000,1,37127.367718
40000,1,37134.180046
40000,1,37139.714121
40000,1,37145.647903
2966.47332,1,37166.434183
40000,1,37174.02314
40000,1,37180.373881
40000,1,37189.31176
40000,1,37195.106512
40000,1,37203.698807
40000,1,37209.076359
40000,1,37216.045356
40000,1,37222.616823
40000,1,37229.813668
2913.699651,1,37250.507268
2942.022121,1,37271.208642
2961.809986,1,37291.743935
40000,1,37296.82215
40000,1,37304.660091
40000,1,37312.709912
40000,1,37317.771977
40000,1,37323.256336
40000,1,37328.767861
40000,1,37334.460783
40000,1,37340.379742
40000,1,37345.680891
40000,1,37353.274043
40000,1,37359.480598
40000,1,37365.000461
40000,1,37370.548748
40000,1,37376.564358
40000,1,37382.174545
40000,1,37388.030552
40000,1,37393.701494
40000,1,37399.308576
40000,1,37405.086725
40000,1,37410.573884
40000,1,37416.222041
2968.361982,1,37431.946135
40000,1,37437.732085
40000,1,37443.646069
40000,1,37449.507828
40000,1,37455.289325
40000,1,37461.719581
40000,1,37466.51177
2956.290704,1,37482.540264
40000,1,37488.533717
40000,1,37493.706386
40000,1,37498.634212
40000,1,37504.564361
2951.697887,1,37520.333848
40000,1,37526.031337
40000,1,37530.892779
40000,1,37536.935927
40000,1,37543.445741
2965.87489,1,37559.328616
40000,1,37566.014874
40000,1,37572.062557
40000,1,37578.552617
40000,1,37583.897006
40000,1,37589.889695
40000,1,37596.309555
40000,1,37602.269521
2937.010926,1,37618.102597
40000,1,37623.922122
40000,1,37628.560699
40000,1,37634.842863
2940.548013,1,37650.61038
40000,1,37656.489038
40000,1,37662.457298
2973.425763,1,37678.287519
40000,1,37683.206397
40000,1,37688.816062
40000,1,37694.314965
40000,1,37700.288695
40000,1,37706.79491
2946.984915,1,37722.478971
40000,1,37728.600305
40000,1,37733.960392
40000,1,37739.94627
2933.477536,1,37755.757957
2940.008566,1,37771.472294
40000,1,37777.33633
40000,1,37783.182322
40000,1,37790.037009
40000,1,37795.695178
2960.625999,1,37811.53369
40000,1,37816.66952
40000,1,37823.47958
40000,1,37829.473931
40000,1,37836.63222
40000,1,37843.104088
40000,1,37849.448125
40000,1,37856.508042
40000,1,37864.288011
40000,1,37871.327546
40000,1,37878.189067
40000,1,37884.917073
2977.948486,1,37905.507885
40000,1,37913.226912
40000,1,37919.544715
40000,1,37927.658168
40000,1,37934.525108
40000,1,37941.427363
40000,1,37948.64099
40000,1,37956.762772
40000,1,37964.110397
40000,1,37970.22245
40000,1,37976.658795
40000,1,37984.470117
40000,1,37989.322761
40000,1,37996.517594
2975.057637,1,38017.122538
40000,1,38023.405565
40000,1,38032.965981
40000,1,38038.045811
40000,1,38045.823765
40000,1,38051.11023
40000,1,38056.857396
40000,1,38062.10194
40000,1,38069.327786
40000,1,38076.674574
40000,1,38084.378163
40000,1,38091.215416
40000,1,38097.518865
40000,1,38105.354387
40000,1,38112.418461
40000,1,38118.865918
2957.799431,1,38139.104028
40000,1,38147.242728
40000,1,38153.983137
40000,1,38160.867366
40000,1,38167.980794
2927.225763,1,38188.708186
40000,1,38196.226461
40000,1,38202.401167
40000,1,38209.258064
40000,1,38215.5168
40000,1,38222.731517
40000,1,38231.681369
40000,1,38238.769351
40000,1,38244.676758
40000,1,38251.476508
2959.40851,1,38271.878093
40000,1,38277.913034
40000,1,38284.848039
40000,1,38292.169268
40000,1,38298.267939
40000,1,38304.511696
2963.393269,1,38324.924765
40000,1,38333.387408
40000,1,38340.78064
40000,1,38347.662012
40000,1,38353.320238
40000,1,38362.313181
40000,1,38368.727201
40000,1,38375.299861
40000,1,38381.988561
2909.045765,1,38402.564431
40000,1,38408.501222
40000,1,38415.414994
40000,1,38421.742707
40000,1,38428.11491
40000,1,38435.037885
40000,1,38442.007331
40000,1,38447.777687
40000,1,38455.254657
40000,1,38462.235397
40000,1,38468.600861
40000,1,38474.867703
40000,1,38481.168568
40000,1,38488.090896
40000,1,38494.328439
40000,1,38501.936619
40000,1,38508.940903
40000,1,38516.7265
40000,1,38523.693427
40000,1,38529.274992
40000,1,38536.363533
40000,1,38542.627967
40000,1,38550.927333
40000,1,38557.674534
40000,1,38564.934934
2975.816905,1,38585.356241
40000,1,38592.96769
2939.510857,1,38613.751853
40000,1,38620.406295
40000,1,38627.258024
40000,1,38633.429669
40000,1,38639.830688
40000,1,38646.952708
40000,1,38653.617912
40000,1,38660.176898
40000,1,38668.049886
40000,1,38673.247064
40000,1,38679.505064
40000,1,38684.805242
40000,1,38690.616862
40000,1,38697.621067
40000,1,38705.823451
40000,1,38712.074578
40000,1,38719.550644
40000,1,38726.976667
40000,1,38733.71761
2979.356794,1,38754.335163
40000,1,38760.109772
40000,1,38767.031735
40000,1,38773.163504
40000,1,38780.644944
40000,1,38787.310332
40000,1,38795.106117
40000,1,38803.062225
40000,1,38809.552962
40000,1,38815.993398
40000,1,38823.17682
40000,1,38829.715893
40000,1,38836.573536
40000,1,38843.499877
2937.753915,1,38864.648128
40000,1,38870.864706
40000,1,38877.763128
40000,1,38886.141634
40000,1,38892.011345
40000,1,38898.835522
40000,1,38906.42744
40000,1,38913.079283
2934.531405,1,38933.281446
40000,1,38940.558375
40000,1,38946.582253
40000,1,38952.74097
40000,1,38958.666221
40000,1,38965.493674
2969.657875,1,38985.508544
40000,1,38992.179659
40000,1,38999.070961
40000,1,39004.92887
40000,1,39011.604633
40000,1,39016.66463
2925.04858,1,39036.758918
40000,1,39043.050008
40000,1,39049.568964
40000,1,39055.874588
40000,1,39062.25279
40000,1,39080.350008
40000,1,39087.043999
40000,1,39092.702085
40000,1,39099.53812
40000,1,39106.405117
40000,1,39112.647801
40000,1,39118.835513
40000,1,39123.74024
40000,1,39129.791995
40000,1,39135.439617
40000,1,39142.278535
40000,1,39155.096502
2973.443171,1,39175.387932
40000,1,39182.485743
2929.237054,1,39202.478031
40000,1,39209.090913
40000,1,39215.038146
40000,1,39222.690397
40000,1,39229.592621
40000,1,39235.262313
40000,1,39241.182602
40000,1,39247.687833
40000,1,39254.464136
40000,1,39262.39738
40000,1,39270.617348
40000,1,39276.838984
40000,1,39283.594512
2951.266337,1,39303.549583
40000,1,39310.091113
40000,1,39316.873318
40000,1,39325.224046
40000,1,39331.887209
40000,1,39337.806919
2982.490049,1,39358.172682
40000,1,39364.00344
2921.873272,1,39384.455502
2950.95582,1,39404.522938
40000,1,39410.903691
2967.416128,1,39431.343266
40000,1,39438.562354
40000,1,39445.66933
40000,1,39452.561758
40000,1,39459.721724
40000,1,39466.348286
2945.261596,1,39486.185827
2943.48407,1,39506.636184
40000,1,39513.614084
40000,1,39519.664918
40000,1,39525.873453
40000,1,39533.117074
40000,1,39539.860091
40000,1,39546.522551
40000,1,39552.64553
40000,1,39558.827926
40000,1,39567.578165
40000,1,39574.054452
40000,1,39579.842941
40000,1,39586.516667
40000,1,39591.949106
40000,1,39598.620209
2981.90395,1,39614.489942
40000,1,39620.015491
2945.635676,1,39635.619451
40000,1,39640.674891
40000,1,39646.205688
40000,1,39651.358427
2576.267138,1,39665.163188
2960.995659,1,39680.696418
40000,1,39686.252763
40000,1,39691.58573
40000,1,39697.388033
40000,1,39702.927647
40000,1,39708.061654
40000,1,39713.49926
40000,1,39718.679353
40000,1,39723.940841
2961.790173,1,39739.269273
40000,1,39744.798884
40000,1,39750.491297
2934.182247,1,39766.049558
40000,1,39772.124096
40000,1,39777.47662
40000,1,39783.18776
2955.651636,1,39798.747976
40000,1,39804.322341
40000,1,39809.600164
40000,1,39815.469358
40000,1,39821.601899
40000,1,39827.233561
2925.893537,1,39843.007839
40000,1,39848.390358
40000,1,39853.919862
40000,1,39858.893802
40000,1,39863.981074
40000,1,39869.225873
40000,1,39874.44618
40000,1,39879.583531
40000,1,39885.258137
40000,1,39890.66588
40000,1,39896.566985
40000,1,39903.825279
40000,1,39908.813173
40000,1,39913.887643
40000,1,39919.82523
40000,1,39926.666601
40000,1,39933.462979
2960.36224,1,39953.580276
40000,1,39961.132401
40000,1,39967.206538
40000,1,39974.434128
40000,1,39981.236777
40000,1,39987.34892
40000,1,39994.583905
40000,1,40001.596385
40000,1,40008.03474
40000,1,40016.264649
40000,1,40026.866883
40000,1,40033.424697
40000,1,40039.87162
40000,1,40046.037178
2927.072866,1,40066.859581
40000,1,40072.88079
40000,1,40078.489646
40000,1,40085.639495
40000,1,40092.036337
2954.207797,1,40112.004281
40000,1,40117.412057
2944.408231,1,40137.593761
40000,1,40143.573646
40000,1,40149.003122
40000,1,40155.057517
40000,1,40160.34372
40000,1,40166.629234
40000,1,40173.61547
40000,1,40180.693183
40000,1,40187.106513
40000,1,40193.497424
40000,1,40199.578598
40000,1,40205.57761
40000,1,40212.650437
40000,1,40219.091554
40000,1,40226.266251
40000,1,40232.185421
40000,1,40239.880314
40000,1,40245.902791
40000,1,40253.72062
40000,1,40260.686722
2946.112234,1,40280.968922
40000,1,40287.37808
40000,1,40294.30318
40000,1,40300.607475
40000,1,40307.86926
40000,1,40313.694431
40000,1,40319.677606
2923.295633,1,40339.833285
40000,1,40345.42165
40000,1,40351.906794
40000,1,40357.191604
2960.462448,1,40372.627014
40000,1,40378.190443
40000,1,40383.697713
40000,1,40389.423365
40000,1,40394.667632
40000,1,40400.037671
2952.994759,1,40415.350075
40000,1,40420.484166
40000,1,40425.958222
40000,1,40431.517934
2943.528926,1,40446.712877
40000,1,40452.307641
2918.545331,1,40468.149781
40000,1,40473.5937
40000,1,40482.509348
2906.679832,1,40498.207724
40000,1,40503.325382
40000,1,40508.742414
40000,1,40514.308755
40000,1,40520.10076
40000,1,40525.532846
40000,1,40531.332688
40000,1,40536.98669
40000,1,40542.372595
40000,1,40547.90268
40000,1,40553.164217
2942.172176,1,40568.598081
40000,1,40573.733038
40000,1,40579.316958
2949.649818,1,40594.804267
40000,1,40599.996464
2970.111138,1,40615.483756
2915.472953,1,40631.012754
40000,1,40636.397224
40000,1,40642.224008
40000,1,40646.615773
40000,1,40652.10392
40000,1,40657.323834
40000,1,40662.070081
40000,1,40667.747897
40000,1,40673.098475
40000,1,40678.926829
40000,1,40684.037153
40000,1,40689.320634
40000,1,40694.738593
40000,1,40699.162459
40000,1,40703.715735
40000,1,40709.32864
2971.441191,1,40724.70426
2964.094677,1,40740.327108
40000,1,40745.624707
2964.372036,1,40761.032926
40000,1,40766.570548
40000,1,40772.256689
40000,1,40777.394249
40000,1,40782.204163
40000,1,40787.427244
40000,1,40793.086315
40000,1,40797.950675
40000,1,40802.954805
40000,1,40807.844988
40000,1,40812.839639
2958.505524,1,40828.053498
2720.984967,1,40843.925412
40000,1,40849.215318
40000,1,40855.815716
40000,1,40860.409968
2945.189921,1,40875.993385
40000,1,40881.818517
40000,1,40887.030953
40000,1,40893.094234
2925.641517,1,40908.365102
40000,1,40913.661725
40000,1,40918.877296
40000,1,40924.55066
40000,1,40929.08039
40000,1,40934.8889
40000,1,40940.223102
40000,1,40945.530148
2922.371327,1,40961.111682
40000,1,40966.17139
40000,1,40971.457707
40000,1,40976.648224
40000,1,40981.749829
2920.673756,1,40997.374322
40000,1,41005.132078
40000,1,41011.63532
40000,1,41017.924942
40000,1,41024.809667
40000,1,41030.324555
40000,1,41036.983863
40000,1,41042.816507
40000,1,41050.382307
40000,1,41058.172872
40000,1,41064.487852
40000,1,41070.738563
40000,1,41076.091889
40000,1,41081.626697
40000,1,41087.594419
40000,1,41092.900234
40000,1,41098.088949
2992.365709,1,41114.012324
2956.964419,1,41134.434252
40000,1,41140.265684
40000,1,41146.436517
2961.368004,1,41166.668202
40000,1,41173.142578
40000,1,41179.746094
2976.550693,1,41200.198287
40000,1,41206.313516
40000,1,41212.987086
2923.891764,1,41233.551001
40000,1,41241.37103
40000,1,41248.328193
40000,1,41254.175419
40000,1,41262.216321
40000,1,41268.692353
40000,1,41274.899374
40000,1,41281.112501
2946.14785,1,41301.59703
2957.307016,1,41321.888758
40000,1,41328.480783
40000,1,41334.545429
40000,1,41341.451632
40000,1,41347.864147
40000,1,41354.603888
40000,1,41360.873925
40000,1,41366.996672
40000,1,41373.155889
2918.532597,1,41393.770322
40000,1,41401.002625
2957.442284,1,41421.304731
40000,1,41427.344031
40000,1,41433.834804
40000,1,41441.066995
2917.61615,1,41461.46918
40000,1,41468.686525
2947.010128,1,41489.353863
40000,1,41496.516145
40000,1,41503.13646
40000,1,41508.842782
2960.333862,1,41529.080778
2949.431617,1,41549.696408
40000,1,41556.144119
40000,1,41562.402839
40000,1,41568.774898
2966.413736,1,41584.461615
40000,1,41590.059451
40000,1,41595.737246
40000,1,41600.915078
40000,1,41606.242734
40000,1,41612.16578
40000,1,41617.532192
40000,1,41623.726554
40000,1,41628.756841
40000,1,41634.024255
40000,1,41639.15665
40000,1,41644.658823
40000,1,41650.638521
40000,1,41655.622722
40000,1,41661.226612
40000,1,41666.808825
40000,1,41673.598573
40000,1,41679.880825
40000,1,41686.091409
40000,1,41692.802392
40000,1,41699.773895
40000,1,41706.711625
40000,1,41712.990297
40000,1,41720.247842
40000,1,41726.208125
40000,1,41732.713877
40000,1,41738.991901
40000,1,41746.036654
40000,1,41752.323184
40000,1,41759.267662
2956.08162,1,41779.723969
40000,1,41785.86569
40000,1,41792.183069
40000,1,41797.89928
40000,1,41803.685295
40000,1,41810.303928
2941.06719,1,41830.659549
2934.958184,1,41851.281474
2923.088698,1,41871.313589
2952.950737,1,41891.987148
40000,1,41899.072078
40000,1,41905.712146
40000,1,41911.978518
40000,1,41917.646262
40000,1,41925.006596
40000,1,41932.402486
40000,1,41937.710514
40000,1,41943.690598
40000,1,41949.898857
2958.623824,1,41970.830459
40000,1,41977.629603
40000,1,41984.018925
40000,1,41989.854777
40000,1,41996.744467
40000,1,42003.255934
40000,1,42009.264932
40000,1,42015.006031
40000,1,42020.838278
40000,1,42026.12929
40000,1,42032.296067
40000,1,42039.11413
40000,1,42045.892277
2944.406954,1,42066.335409
40000,1,42073.328487
40000,1,42079.428828
40000,1,42085.308707
40000,1,42090.694424
40000,1,42096.870799
2955.874704,1,42117.559493
2953.515557,1,42138.529406
40000,1,42144.918825
40000,1,42151.004903
2918.358086,1,42171.795418
40000,1,42178.405074
40000,1,42185.937563
40000,1,42192.14515
40000,1,42197.057945
40000,1,42205.257972
2955.8992,1,42225.316579
40000,1,42231.933498
40000,1,42238.097814
40000,1,42244.589466
40000,1,42251.392071
2911.270139,1,42271.90813
40000,1,42277.814248
2977.889153,1,42298.310329
40000,1,42303.951119
40000,1,42310.557746
40000,1,42318.466423
40000,1,42324.914236
40000,1,42331.096694
40000,1,42336.872342
40000,1,42343.404222
40000,1,42350.016523
40000,1,42357.002236
40000,1,42363.826448
40000,1,42370.651176
40000,1,42377.115427
40000,1,42384.616744
40000,1,42390.824646
2960.827385,1,42411.250829
40000,1,42417.046695
40000,1,42423.926908
40000,1,42430.461138
40000,1,42436.384736
40000,1,42443.13258
40000,1,42450.64057
40000,1,42456.869637
40000,1,42462.537909
40000,1,42470.151566
40000,1,42478.598445
40000,1,42483.929053
40000,1,42491.210311
40000,1,42497.519835
40000,1,42503.453235
3001.879941,1,42523.964974
2972.682244,1,42544.302733
40000,1,42550.2724
2970.582982,1,42570.799978
40000,1,42576.895203
40000,1,42583.635878
40000,1,42589.862382
40000,1,42595.758075
40000,1,42601.979567
40000,1,42608.084194
2961.944,1,42628.594401
40000,1,42634.549964
40000,1,42640.858556
40000,1,42647.327723
40000,1,42653.673841
40000,1,42659.910138
2938.91944,1,42680.423238
40000,1,42687.227381
40000,1,42692.652223
40000,1,42699.437759
40000,1,42704.881566
40000,1,42711.35287
40000,1,42717.689001
40000,1,42725.348119
2930.371938,1,42746.026535
40000,1,42752.976453
40000,1,42758.778225
40000,1,42765.483736
40000,1,42771.856918
40000,1,42778.323817
40000,1,42784.815737
40000,1,42792.412538
40000,1,42800.799882
2946.921585,1,42821.610857
40000,1,42827.224158
40000,1,42833.178612
2977.463751,1,42853.776569
40000,1,42860.025237
40000,1,42866.324821
40000,1,42872.658649
40000,1,42878.602847
40000,1,42883.976676
40000,1,42889.853498
40000,1,42896.046992
40000,1,42902.610021
2941.598856,1,42922.950171
40000,1,42929.072995
40000,1,42935.950458
40000,1,42942.369037
40000,1,42948.24521
40000,1,42954.831879
40000,1,42960.964525
40000,1,42967.954092
40000,1,42973.855241
40000,1,42980.171329
40000,1,42986.326439
40000,1,42992.633822
2966.443493,1,43013.031863
40000,1,43019.695012
40000,1,43025.502739
2948.740179,1,43046.225936
40000,1,43052.420489
2959.006688,1,43072.827798
2967.887572,1,43093.120764
40000,1,43099.266056
40000,1,43105.155395
2950.956124,1,43125.818029
40000,1,43131.757572
40000,1,43138.535131
40000,1,43145.752005
40000,1,43152.232524
40000,1,43158.13384
40000,1,43163.269033
40000,1,43169.100317
2942.305596,1,43189.639855
40000,1,43195.877325
2923.64523,1,43216.610152
40000,1,43223.394152
40000,1,43229.588868
40000,1,43235.433763
1497.39679,1,43244.615501
40000,1,43250.898101
40000,1,43257.329875
40000,1,43263.966008
40000,1,43270.723359
40000,1,43277.728532
40000,1,43285.566676
40000,1,43291.059464
40000,1,43297.400868
40000,1,43303.654063
40000,1,43309.242642
40000,1,43315.110678
40000,1,43321.031019
40000,1,43327.534932
40000,1,43333.683031
2921.587351,1,43354.226455
2973.555604,1,43374.41207
40000,1,43381.721241
40000,1,43387.900221
2961.535785,1,43408.736001
40000,1,43414.845671
40000,1,43420.771327
2890.465093,1,43441.312026
40000,1,43447.545317
40000,1,43453.374265
40000,1,43459.682721
40000,1,43465.401722
40000,1,43471.413581
40000,1,43477.707751
40000,1,43483.885288
40000,1,43489.464795
2971.897407,1,43509.688465
40000,1,43516.156153
40000,1,43522.591618
40000,1,43528.800311
40000,1,43535.21548
40000,1,43541.719056
2960.791628,1,43562.079582
40000,1,43570.275211
40000,1,43576.539428
40000,1,43582.941761
40000,1,43589.463063
40000,1,43596.022071
40000,1,43602.530411
40000,1,43608.444943
40000,1,43615.233385
40000,1,43621.141385
2970.581776,1,43641.652524
40000,1,43647.867164
40000,1,43653.573113
40000,1,43660.750546
40000,1,43666.726003
40000,1,43672.469001
40000,1,43678.39328
40000,1,43685.060117
40000,1,43691.129793
40000,1,43696.273034
40000,1,43702.579999
40000,1,43708.985108
40000,1,43715.762203
40000,1,43722.50739
40000,1,43729.982567
40000,1,43736.138897
40000,1,43742.131923
40000,1,43748.238652
40000,1,43754.320132
40000,1,43760.001832
2941.77287,1,43780.565766
40000,1,43786.64606
40000,1,43794.937436
40000,1,43801.268317
40000,1,43807.639521
2961.425068,1,43828.243595
40000,1,43834.099239
40000,1,43840.254425
2950.273917,1,43860.624644
40000,1,43866.730218
40000,1,43872.936559
40000,1,43879.516358
40000,1,43885.831971
40000,1,43891.063711
40000,1,43896.513815
40000,1,43904.04744
40000,1,43909.834096
40000,1,43916.541471
40000,1,43922.294973
40000,1,43928.59683
40000,1,43935.054446
40000,1,43942.047959
40000,1,43947.350758
40000,1,43954.03983
40000,1,43961.870377
40000,1,43967.763263
40000,1,43973.823724
40000,1,43980.27277
40000,1,43986.453896
40000,1,43992.499097
2951.682828,1,44012.90357
2949.115984,1,44032.845579
40000,1,44039.486436
40000,1,44045.147151
2953.372607,1,44065.445902
2949.184225,1,44085.793657
40000,1,44091.85762
40000,1,44098.312838
40000,1,44105.236458
40000,1,44113.271635
40000,1,44118.919684
3033.925111,1,44139.519397
40000,1,44152.090255
40000,1,44157.807884
40000,1,44163.692087
40000,1,44170.525512
40000,1,44176.859835
40000,1,44183.294826
40000,1,44190.319442
40000,1,44197.201036
2948.532683,1,44217.235245
2983.861659,1,44237.622243
2975.345949,1,44257.930738
40000,1,44264.093448
40000,1,44270.324708
40000,1,44276.43609
40000,1,44282.064305
40000,1,44287.217625
40000,1,44292.855103
40000,1,44298.588133
40000,1,44304.723892
2943.751733,1,44325.326083
40000,1,44331.39163
40000,1,44337.147589
40000,1,44344.88113
40000,1,44350.500875
40000,1,44356.78283
40000,1,44362.797612
40000,1,44368.498842
40000,1,44374.514067
40000,1,44381.894918
40000,1,44387.15336
40000,1,44393.831543
40000,1,44400.601401
40000,1,44406.564161
2969.05588,1,44427.138052
40000,1,44433.49426
40000,1,44439.997215
40000,1,44446.070503
40000,1,44452.042295
40000,1,44457.553001
40000,1,44463.770544
2949.709747,1,44484.154933
40000,1,44490.145377
40000,1,44495.282281
40000,1,44501.537441
40000,1,44507.533091
40000,1,44513.688451
2937.018369,1,44534.259327
40000,1,44540.358746
40000,1,44546.431798
40000,1,44551.838832
40000,1,44558.136669
40000,1,44564.876038
2974.583654,1,44585.320038
40000,1,44591.11088
40000,1,44597.686287
40000,1,44603.17662
40000,1,44609.260857
40000,1,44616.649132
40000,1,44622.774506
40000,1,44628.576872
40000,1,44635.143664
40000,1,44641.348305
40000,1,44649.01357
40000,1,44655.269907
40000,1,44660.767181
2941.898936,1,44681.026146
40000,1,44686.628536
40000,1,44693.337656
2946.535633,1,44713.61583
40000,1,44720.192991
2941.936132,1,44740.744299
40000,1,44747.329082
40000,1,44753.184233
40000,1,44761.053217
40000,1,44767.6815
40000,1,44774.133742
40000,1,44780.032284
2964.435656,1,44800.289992
40000,1,44806.760052
40000,1,44812.867283
2962.447463,1,44833.506915
40000,1,44839.901307
40000,1,44845.855236
40000,1,44851.743553
40000,1,44858.091798
40000,1,44864.566563
40000,1,44870.624715
40000,1,44876.805919
40000,1,44882.812978
40000,1,44889.088467
40000,1,44894.984021
40000,1,44901.275102
40000,1,44906.995851
2956.411663,1,44927.874239
2961.343514,1,44948.264008
40000,1,44954.046251
40000,1,44960.490972
2958.693523,1,44980.812789
40000,1,44986.755098
2982.766229,1,45007.062179
40000,1,45012.925195
40000,1,45019.068184
40000,1,45025.395314
40000,1,45031.153971
40000,1,45037.214137
40000,1,45042.973933
2942.327198,1,45063.221843
2951.981283,1,45083.212566
40000,1,45088.528816
40000,1,45094.54949
40000,1,45099.900216
40000,1,45105.431463
40000,1,45110.755281
2984.572122,1,45130.78139
40000,1,45136.26179
40000,1,45141.982502
40000,1,45147.730445
40000,1,45153.801396
40000,1,45159.954862
40000,1,45166.314644
40000,1,45172.210521
40000,1,45178.158426
40000,1,45185.1262
40000,1,45190.891514
40000,1,45196.85606
2956.08443,1,45216.892852
40000,1,45222.488083
40000,1,45228.319471
40000,1,45234.453381
40000,1,45240.785301
40000,1,45246.775579
2509.555536,1,45265.043146
40000,1,45270.978327
40000,1,45276.699054
40000,1,45282.617159
40000,1,45288.540603
2967.24563,1,45309.094806
2971.891473,1,45329.4084
40000,1,45335.444276
40000,1,45341.033606
40000,1,45347.185399
40000,1,45353.323675
40000,1,45359.24805
40000,1,45365.785521
40000,1,45371.369171
40000,1,45377.133326
40000,1,45383.958406
40000,1,45389.886446
40000,1,45396.179096
40000,1,45403.522329
40000,1,45409.914917
40000,1,45415.632906
40000,1,45423.067425
2992.209242,1,45443.395317
40000,1,45449.674144
40000,1,45455.319007
2951.341635,1,45475.695426
40000,1,45481.137276
40000,1,45486.684638
40000,1,45492.344399
40000,1,45498.60787
40000,1,45509.453185
40000,1,45515.484376
40000,1,45521.930008
2971.493397,1,45542.082298
40000,1,45549.208405
40000,1,45555.909936
40000,1,45562.216699
40000,1,45569.154421
40000,1,45576.90242
40000,1,45584.312698
40000,1,45590.391398
40000,1,45595.402924
40000,1,45601.163789
40000,1,45607.899369
40000,1,45613.095778
40000,1,45620.06337
40000,1,45626.54549
2957.513912,1,45647.398088
40000,1,45653.944307
40000,1,45661.085277
40000,1,45667.044702
40000,1,45672.270819
40000,1,45677.747204
40000,1,45683.451565
2944.257161,1,45703.732592
40000,1,45709.874479
2956.39242,1,45730.115489
40000,1,45736.051254
40000,1,45742.19939
40000,1,45748.111714
40000,1,45754.17499
40000,1,45760.54725
40000,1,45766.590853
2999.388859,1,45786.893433
40000,1,45792.802978
40000,1,45798.345875
40000,1,45804.054353
2917.852862,1,45824.62192
40000,1,45831.729905
40000,1,45837.08773
40000,1,45843.924689
2946.35014,1,45864.032553
40000,1,45870.196366
40000,1,45875.882156
40000,1,45882.058306
40000,1,45888.10968
40000,1,45893.634919
40000,1,45899.280075
40000,1,45905.510653
40000,1,45910.658863
40000,1,45916.622074
40000,1,45923.351754
40000,1,45930.328669
40000,1,45936.598204
40000,1,45942.323503
40000,1,45948.521589
40000,1,45953.641559
40000,1,45960.108727
40000,1,45966.445205
40000,1,45972.261884
2941.901888,1,45992.318313
40000,1,45999.093833
40000,1,46005.523703
40000,1,46010.698967
40000,1,46016.503272
2942.984912,1,46036.342407
40000,1,46044.481795
40000,1,46050.054233
40000,1,46055.718141
2987.20226,1,46076.153322
40000,1,46082.016025
40000,1,46088.16887
40000,1,46093.756004
40000,1,46098.615851
2950.120472,1,46118.457485
2885.570345,1,46139.019372
2955.247256,1,46159.147632
40000,1,46164.940761
40000,1,46171.625169
40000,1,46177.33838
40000,1,46183.175109
40000,1,46188.596468
40000,1,46194.548972
40000,1,46200.327184
40000,1,46206.108017
40000,1,46212.056008
40000,1,46217.584431
40000,1,46223.757391
40000,1,46235.837079
40000,1,46242.394377
40000,1,46248.091152
40000,1,46253.642884
40000,1,46260.127203
40000,1,46266.539024
40000,1,46271.693875
2978.006834,1,46291.652847
40000,1,46299.415794
40000,1,46305.970174
2956.439706,1,46325.980575
40000,1,46332.033949
40000,1,46337.725123
2980.261743,1,46358.155026
40000,1,46364.476175
40000,1,46370.213712
40000,1,46377.51781
40000,1,46383.173639
40000,1,46389.159982
40000,1,46395.156549
40000,1,46402.357211
40000,1,46408.86537
40000,1,46414.170366
40000,1,46420.600422
40000,1,46426.816863
40000,1,46432.30088
40000,1,46438.59989
40000,1,46444.133234
40000,1,46450.770349
40000,1,46457.59525
40000,1,46463.957996
40000,1,46470.244273
40000,1,46475.958864
2970.970605,1,46496.288616
40000,1,46501.884162
40000,1,46508.047843
