#{"t_start": 1651423993.679893, "env_id": null}
r,l,t
2982.071405,1,19379.28977
2672.990298,1,19399.084258
2920.259907,1,19419.750045
3003.216467,1,19440.437048
3015.192687,1,19460.673675
2828.557447,1,19480.763586
2634.7537,1,19501.255417
2539.345384,1,19520.594605
2821.062364,1,19539.69463
2958.074447,1,19559.602628
2594.311477,1,19579.450193
2890.438732,1,19599.624775
2913.116896,1,19620.13318
2878.69618,1,19640.312959
2891.089234,1,19660.598381
2796.416157,1,19680.938189
2818.041029,1,19696.733819
2966.233513,1,19713.117505
2850.976659,1,19728.951244
2855.878212,1,19744.78531
40000,1,19751.147465
2916.158785,1,19766.967612
2882.978081,1,19782.6741
2887.379445,1,19798.423108
2872.71247,1,19814.119582
2960.141949,1,19830.490333
2916.862484,1,19846.334232
2985.053494,1,19862.387939
40000,1,19868.262912
2968.738772,1,19883.845612
2804.234799,1,19899.554768
2891.071747,1,19915.45614
2866.09976,1,19931.21737
2952.861392,1,19946.985204
2986.689682,1,19962.803801
2710.691195,1,19978.281226
2982.030807,1,19994.034628
40000,1,19998.51055
2970.420426,1,20014.419276
2966.532885,1,20034.804404
2899.892642,1,20054.702844
40000,1,20060.631099
2845.894517,1,20080.58816
2605.570404,1,20100.754128
2833.658376,1,20120.800065
2989.089439,1,20140.836912
40000,1,20150.34998
2954.750242,1,20171.004449
2934.210614,1,20191.317948
40000,1,20197.367429
2988.429522,1,20217.614688
40000,1,20234.595318
2993.797034,1,20254.626437
2986.476755,1,20275.157982
2764.62957,1,20294.880561
2943.931215,1,20315.455099
40000,1,20335.081478
2993.852835,1,20355.657422
2956.885035,1,20375.615011
2974.455485,1,20396.08067
2886.734813,1,20415.932354
2833.921803,1,20436.116443
2987.199221,1,20456.437158
2828.751035,1,20476.301364
2974.437441,1,20496.717851
40000,1,20504.582693
2842.292567,1,20525.006301
2769.78006,1,20544.776792
2988.381067,1,20564.786809
2637.910538,1,20584.661226
2543.584635,1,20604.717061
2935.750475,1,20624.890251
2957.333731,1,20645.061782
2926.706559,1,20665.243443
2729.182629,1,20685.381204
2857.426319,1,20705.253144
2800.722555,1,20725.205778
2874.945361,1,20745.22756
2938.729295,1,20765.052037
2860.301361,1,20785.157228
40000,1,20794.10383
2927.38298,1,20814.253581
2824.93193,1,20834.470024
2578.033627,1,20854.15562
2959.857701,1,20874.54623
3002.728451,1,20894.989838
2988.128846,1,20915.541581
2735.316986,1,20935.396989
2991.676027,1,20955.842331
2642.917171,1,20975.744943
2974.300787,1,20991.379096
2989.388822,1,21007.08843
2501.793555,1,21026.001631
2921.81503,1,21046.021608
2837.734543,1,21066.27455
2977.369943,1,21086.847117
2683.315781,1,21106.509719
3019.437073,1,21126.941125
40000,1,21138.773397
2913.623,1,21158.995026
2966.02639,1,21179.35736
2696.126968,1,21199.395891
2878.257879,1,21214.980955
3021.112952,1,21230.629723
2957.508788,1,21248.147534
40000,1,21254.767694
2642.435151,1,21274.826491
40000,1,21286.832205
2978.665731,1,21307.072247
2632.864113,1,21327.030997
2703.162483,1,21346.910115
2913.555287,1,21367.024174
2775.011046,1,21386.837343
40000,1,21398.890296
40000,1,21405.772738
2678.465051,1,21425.637167
2836.205781,1,21445.479691
40000,1,21456.731217
2933.537213,1,21476.655208
2984.180365,1,21496.881418
2996.005248,1,21517.427599
2490.398379,1,21537.289181
40000,1,21544.114517
40000,1,21551.877847
2986.391765,1,21572.309712
2812.079055,1,21592.184205
40000,1,21597.987907
2961.652107,1,21618.254468
2835.636152,1,21638.19989
2931.122744,1,21658.056292
2765.693041,1,21678.024225
2904.024877,1,21697.9568
2890.968283,1,21718.208538
2840.155578,1,21738.058558
2976.48904,1,21758.482718
2913.513332,1,21778.405336
2954.227256,1,21798.553652
2991.83791,1,21818.589177
2955.223506,1,21838.992405
2950.397925,1,21858.912051
2995.277419,1,21879.217509
2980.875925,1,21899.649151
2969.695929,1,21919.628711
2978.592915,1,21939.9649
3008.273232,1,21960.375116
40000,1,21966.704969
40000,1,21972.626666
2956.158847,1,21992.965664
2976.785198,1,22013.124629
2713.212974,1,22028.575528
3002.730546,1,22044.344752
2952.124024,1,22059.784015
40000,1,22064.855746
2924.026615,1,22080.428474
2918.102691,1,22095.695805
2782.569609,1,22111.065808
2861.664939,1,22126.651289
2937.819279,1,22142.298084
40000,1,22149.240005
2840.83091,1,22164.643761
2936.631725,1,22180.247125
2722.046757,1,22195.585625
40000,1,22201.007569
2998.181526,1,22216.618915
2949.352392,1,22232.335287
40000,1,22238.629992
2935.795154,1,22254.153326
2922.544943,1,22269.872013
2723.660259,1,22285.132488
2621.264668,1,22300.565453
2938.81563,1,22316.454939
2975.710541,1,22332.22987
40000,1,22343.291348
2889.000433,1,22358.789195
2708.200639,1,22374.091022
2692.552674,1,22389.118843
2684.007704,1,22404.361758
40000,1,22416.721768
2874.030853,1,22432.246978
2799.401628,1,22447.855531
2911.213112,1,22463.265439
40000,1,22470.607858
2987.131328,1,22486.440054
2951.382357,1,22502.19304
2911.373452,1,22517.561294
2987.31992,1,22533.073494
2931.331289,1,22548.516193
2771.276058,1,22563.866705
2932.856859,1,22579.560154
2898.47399,1,22595.039538
2837.051579,1,22610.529434
2783.753024,1,22625.979868
2975.499785,1,22641.566314
2871.934143,1,22656.958665
2912.38662,1,22672.374624
2887.418967,1,22687.853618
40000,1,22701.018469
2795.463083,1,22716.460479
2968.007847,1,22732.193159
2850.252629,1,22747.34105
40000,1,22752.930449
2887.132131,1,22768.510959
2943.320205,1,22783.918551
2996.180313,1,22799.440387
2875.744027,1,22815.165479
40000,1,22829.908003
2828.952648,1,22845.581011
2990.765307,1,22861.417722
40000,1,22869.403723
2925.73302,1,22885.031316
40000,1,22898.465199
40000,1,22904.341222
40000,1,22909.445193
2672.192592,1,22924.639081
2963.635213,1,22940.343405
2718.554501,1,22955.551214
40000,1,22962.212731
2973.557649,1,22977.608417
2976.265971,1,22993.397542
2990.263591,1,23009.21158
2831.488146,1,23024.787303
40000,1,23031.618538
40000,1,23038.415167
2769.545366,1,23053.830732
2754.794338,1,23069.201439
2890.931359,1,23084.81207
2939.560332,1,23100.268505
2968.486287,1,23116.073411
2896.264092,1,23131.52942
40000,1,23136.424975
2647.349429,1,23151.626509
2919.346861,1,23167.278352
2967.955394,1,23183.040722
2968.542306,1,23198.805969
2929.674404,1,23214.201012
40000,1,23220.472921
40000,1,23234.5773
2273.661102,1,23245.822868
40000,1,23256.215001
2821.949741,1,23271.72883
2903.755075,1,23291.910851
2861.09137,1,23312.012128
2975.534775,1,23332.428022
2984.660362,1,23348.39859
2956.11162,1,23364.025179
2964.60194,1,23379.792895
3003.188559,1,23395.450843
2995.676046,1,23410.875311
40000,1,23416.203378
3013.76218,1,23431.852088
2640.51234,1,23447.266332
2883.856289,1,23462.59228
40000,1,23468.759272
2947.576409,1,23484.664523
2992.658392,1,23500.627223
2948.875171,1,23516.232074
2975.211401,1,23532.003627
2942.030519,1,23547.495255
2769.780909,1,23562.764539
40000,1,23567.834689
2993.582944,1,23583.534444
2707.788876,1,23598.728886
40000,1,23603.857917
2898.85659,1,23619.186401
40000,1,23625.417856
2924.140379,1,23641.195715
2923.059719,1,23656.904281
2962.677727,1,23672.810023
2909.167988,1,23688.269981
2886.121473,1,23703.975312
40000,1,23719.594405
2964.108039,1,23735.43052
2997.955325,1,23751.39858
2894.156349,1,23766.936641
2959.51392,1,23782.717642
2964.897584,1,23798.425145
2672.22729,1,23813.964419
40000,1,23819.333427
40000,1,23824.826329
2835.164275,1,23840.252143
2739.634825,1,23855.557405
2950.081857,1,23871.439452
2986.516379,1,23887.042563
40000,1,23893.698185
2989.411026,1,23909.379299
40000,1,23914.940913
40000,1,23921.129468
2718.467925,1,23936.513639
2986.455811,1,23951.991032
2850.717828,1,23967.821123
2972.934204,1,23983.418179
2920.814621,1,23998.987241
2984.972054,1,24014.660748
40000,1,24020.217728
2895.058066,1,24035.88379
2973.383078,1,24051.580125
2740.014112,1,24067.402421
2967.688133,1,24083.224669
2948.449204,1,24098.844603
2995.347748,1,24114.569478
40000,1,24128.878052
40000,1,24134.289806
2949.266219,1,24149.932662
2943.824634,1,24165.52694
2980.934037,1,24181.24834
2655.686697,1,24196.648836
2999.871631,1,24212.511701
40000,1,24219.930419
40000,1,24225.123122
2978.374617,1,24240.76022
40000,1,24245.699133
2827.878134,1,24261.025911
2992.111573,1,24276.832911
40000,1,24282.298961
2929.593237,1,24297.866927
40000,1,24303.847637
40000,1,24310.987433
2981.510165,1,24327.009715
40000,1,24331.819499
2845.493504,1,24346.965141
2783.018764,1,24362.48471
2986.737595,1,24378.329928
2981.984414,1,24394.074523
40000,1,24399.443727
3000.383087,1,24415.287646
2901.910242,1,24430.666453
40000,1,24436.010436
2937.532281,1,24451.469409
40000,1,24456.493294
2981.640579,1,24472.204142
40000,1,24477.004573
2986.52398,1,24492.273492
2978.576524,1,24508.175024
3004.173376,1,24524.088329
2959.811895,1,24539.802299
2864.710144,1,24555.021942
40000,1,24559.967291
3000.863234,1,24575.485188
2943.171645,1,24591.195614
2748.268709,1,24606.790593
2909.606084,1,24622.525434
2769.8568,1,24637.833743
2923.798759,1,24653.345951
40000,1,24658.805733
2952.260149,1,24674.553567
2899.279172,1,24689.957812
2822.162909,1,24705.422056
2978.64619,1,24721.036775
40000,1,24732.59363
2983.463338,1,24748.345734
2974.737864,1,24763.891361
2767.437888,1,24779.148759
2700.716288,1,24794.478829
2975.470273,1,24810.197713
3007.639471,1,24825.964698
2994.616094,1,24841.791931
2764.265767,1,24857.44819
2931.274701,1,24872.787894
2766.104827,1,24887.958083
2975.885658,1,24903.807244
2886.101957,1,24919.364228
40000,1,24924.730333
2786.722068,1,24940.223981
40000,1,24946.397132
2965.665168,1,24962.396479
40000,1,24966.925438
40000,1,24972.49829
40000,1,24977.260754
40000,1,24984.166641
2519.952733,1,24999.633235
40000,1,25004.947262
40000,1,25010.794242
2960.816995,1,25026.189108
2920.742076,1,25041.600525
2900.972299,1,25057.084109
2951.76372,1,25072.877151
40000,1,25078.698011
40000,1,25094.313724
40000,1,25102.062387
2993.894162,1,25117.885287
40000,1,25124.321916
2821.894758,1,25139.887209
40000,1,25146.193216
40000,1,25153.270242
40000,1,25159.086196
2956.972161,1,25174.780971
2942.779303,1,25190.376723
40000,1,25194.935345
40000,1,25201.118745
40000,1,25208.304464
3010.869352,1,25224.139779
2966.212637,1,25239.922595
40000,1,25244.931679
2971.146215,1,25260.71818
2929.40696,1,25276.227435
40000,1,25290.526343
2997.978962,1,25306.420849
2973.139781,1,25322.124644
3000.10225,1,25338.020617
2924.975505,1,25353.487862
40000,1,25362.187119
40000,1,25368.61515
40000,1,25382.967381
2979.770701,1,25398.323582
2840.34346,1,25413.673858
2932.58952,1,25429.10314
2916.630913,1,25444.880874
2925.540195,1,25460.799491
2948.684869,1,25476.197659
2593.432275,1,25491.61951
2970.87969,1,25507.571589
2917.917876,1,25523.076866
40000,1,25530.86791
40000,1,25537.508836
40000,1,25542.798736
2933.446391,1,25558.546084
40000,1,25564.58065
40000,1,25569.569165
2625.058762,1,25587.973398
40000,1,25594.240254
2985.499318,1,25614.198333
2978.086561,1,25629.810474
2870.786498,1,25645.450434
2830.269005,1,25660.795995
2960.296438,1,25676.551254
40000,1,25685.699545
2964.214404,1,25701.286999
2846.953689,1,25716.883733
2992.945217,1,25732.810632
40000,1,25745.101786
40000,1,25749.874294
40000,1,25754.76993
2872.086007,1,25769.819832
40000,1,25780.829876
40000,1,25792.613098
40000,1,25797.669807
40000,1,25802.861075
3004.324397,1,25818.543544
2937.569147,1,25833.810909
40000,1,25847.495203
2956.890306,1,25863.476201
3003.294624,1,25879.404444
40000,1,25884.43928
2732.23787,1,25899.86849
40000,1,25905.193403
2930.553075,1,25920.724179
2761.865806,1,25936.344541
3003.107118,1,25952.132452
2992.62243,1,25967.896051
2806.949485,1,25983.29314
40000,1,25988.402082
2710.524971,1,26003.628973
2920.02041,1,26019.007658
2991.647179,1,26034.724429
40000,1,26041.577314
40000,1,26046.777682
2936.38911,1,26062.186313
2753.924851,1,26077.719269
2925.383841,1,26093.263934
40000,1,26098.158192
2922.555289,1,26114.12637
2980.46981,1,26129.843443
2797.713324,1,26145.638436
3016.443632,1,26161.451943
2957.415427,1,26177.253584
3000.679487,1,26193.019775
2999.771735,1,26208.870631
2827.772805,1,26224.423831
40000,1,26233.450823
40000,1,26241.493125
2964.3958,1,26257.384203
2812.884689,1,26272.676582
2969.267294,1,26288.350029
40000,1,26293.499672
40000,1,26305.145514
40000,1,26314.506122
2822.857239,1,26329.814729
40000,1,26339.769225
2984.922992,1,26355.599177
2810.934349,1,26370.958622
40000,1,26382.941994
2794.739922,1,26398.569068
40000,1,26403.514137
2978.922666,1,26419.123732
2944.298715,1,26434.853161
40000,1,26442.045493
2989.328006,1,26457.870394
2788.378992,1,26473.299373
40000,1,26488.410295
40000,1,26495.000689
40000,1,26501.711885
2662.426071,1,26517.246367
2882.255308,1,26532.624286
2984.686413,1,26548.612202
2911.856456,1,26564.29646
40000,1,26570.651385
2846.136384,1,26586.470371
2965.253854,1,26602.142658
40000,1,26608.810474
2977.403429,1,26624.620121
2983.114954,1,26640.473686
2921.960316,1,26655.790071
2819.753713,1,26671.593738
40000,1,26677.981546
40000,1,26683.675027
40000,1,26688.677752
2992.572607,1,26704.487582
40000,1,26710.472435
2990.826141,1,26726.084736
2921.565839,1,26741.569319
2973.357427,1,26757.495583
2987.941312,1,26772.965525
40000,1,26780.617998
2969.468293,1,26798.371549
2909.131424,1,26818.579592
40000,1,26836.825713
2950.387747,1,26856.675297
2564.829506,1,26873.593633
2952.763262,1,26893.466509
40000,1,26901.223496
40000,1,26908.330474
2763.232674,1,26923.890281
2917.635843,1,26939.525143
40000,1,26944.21396
40000,1,26952.380507
40000,1,26957.505571
2772.300195,1,26972.887102
40000,1,26979.18834
2965.865567,1,26994.462508
2889.360241,1,27009.90079
40000,1,27015.599592
2981.051065,1,27031.395097
40000,1,27036.661768
40000,1,27041.907152
40000,1,27048.436968
2915.059465,1,27063.813068
40000,1,27068.392181
40000,1,27074.917395
3005.407986,1,27090.817892
2794.477648,1,27106.232012
40000,1,27111.478593
2921.235901,1,27127.19985
40000,1,27133.454247
2856.960461,1,27148.846672
2955.790558,1,27164.667388
40000,1,27172.233992
2860.230008,1,27187.8264
40000,1,27192.724305
2842.970662,1,27207.961264
40000,1,27212.865663
40000,1,27224.562919
2945.607137,1,27239.910933
2872.526688,1,27255.492025
40000,1,27262.122035
2989.274576,1,27277.856828
2760.424147,1,27293.308701
40000,1,27307.654649
2943.150552,1,27323.516765
2723.731029,1,27338.892705
40000,1,27345.522437
40000,1,27351.463465
40000,1,27357.800587
2969.039448,1,27374.186996
2959.849586,1,27389.658515
2908.238745,1,27405.334125
2928.520377,1,27420.970193
2956.488425,1,27436.742916
40000,1,27443.46029
2983.05203,1,27459.128681
2845.975211,1,27474.516752
40000,1,27480.281653
2992.252756,1,27496.117101
2966.609168,1,27511.937459
2947.442386,1,27527.86771
40000,1,27542.43402
40000,1,27547.73362
2793.281147,1,27563.324135
2883.043582,1,27578.998041
2945.02202,1,27595.246491
40000,1,27600.324956
2816.231465,1,27615.71878
2973.591618,1,27631.503103
3015.888275,1,27647.474395
2811.381915,1,27662.92026
2981.699374,1,27678.80663
40000,1,27684.620058
2969.843287,1,27701.966888
2960.777014,1,27722.187932
40000,1,27728.138793
40000,1,27738.077539
40000,1,27748.89465
40000,1,27754.242506
2990.818989,1,27774.535619
2870.52235,1,27794.201458
40000,1,27801.269162
2970.214873,1,27821.613004
2991.251309,1,27842.209295
2988.287894,1,27862.422897
2826.756478,1,27882.315137
40000,1,27901.272081
40000,1,27920.351415
40000,1,27926.529859
40000,1,27945.224092
2910.763428,1,27965.599301
40000,1,27971.458553
40000,1,27990.163342
2920.868506,1,28009.983334
2976.289007,1,28030.564612
2864.012487,1,28050.612273
40000,1,28056.329987
2901.046664,1,28071.836788
2945.085615,1,28087.589586
40000,1,28093.46657
2965.071158,1,28109.480702
40000,1,28114.556035
2812.307471,1,28129.88364
2993.714544,1,28145.686414
2976.606652,1,28161.504122
2844.172399,1,28176.746778
40000,1,28181.815321
40000,1,28186.349715
40000,1,28193.374549
40000,1,28199.027998
2824.026814,1,28214.410708
2969.475723,1,28230.078614
40000,1,28234.895686
40000,1,28242.742945
40000,1,28248.479831
40000,1,28254.83007
40000,1,28260.994834
2958.967217,1,28276.630884
40000,1,28281.849865
40000,1,28287.195777
2920.687175,1,28302.721886
2925.948419,1,28318.330215
2907.532082,1,28333.647707
2870.690216,1,28349.072078
40000,1,28361.506995
40000,1,28368.036006
40000,1,28373.212385
2775.013581,1,28388.571187
40000,1,28395.011554
40000,1,28399.420557
2976.852667,1,28415.211258
2948.451835,1,28430.832242
40000,1,28437.205004
2923.824595,1,28452.781515
2901.320822,1,28468.256303
40000,1,28483.989419
40000,1,28490.114992
2987.932649,1,28505.961683
3007.437814,1,28521.728151
40000,1,28533.922723
2761.938692,1,28549.346554
40000,1,28556.01103
40000,1,28562.80381
2949.032941,1,28578.183422
2773.858952,1,28593.613244
2914.494104,1,28609.015481
2946.993988,1,28624.670741
2781.502244,1,28640.104474
40000,1,28644.815864
40000,1,28650.295101
40000,1,28655.557478
40000,1,28659.941813
2953.029531,1,28675.601506
40000,1,28680.736178
2913.832929,1,28695.969029
3019.97197,1,28711.81093
40000,1,28718.295028
40000,1,28732.594327
2976.211235,1,28748.313914
40000,1,28753.563317
40000,1,28759.122225
40000,1,28766.029755
2984.943772,1,28781.521584
2973.723696,1,28797.515821
40000,1,28803.781937
40000,1,28809.970369
40000,1,28828.956683
40000,1,28834.482809
2881.840985,1,28854.524106
40000,1,28861.560231
40000,1,28867.202919
40000,1,28874.10634
40000,1,28879.760595
40000,1,28888.11654
2955.325337,1,28908.732099
40000,1,28913.553457
40000,1,28919.487583
40000,1,28925.987479
40000,1,28930.572114
40000,1,28936.309879
40000,1,28943.364568
2885.81936,1,28958.680504
40000,1,28964.426595
40000,1,28969.379089
40000,1,28975.388665
40000,1,28981.072698
40000,1,28986.379469
40000,1,28991.709432
40000,1,29007.459681
40000,1,29012.748922
2978.050547,1,29032.905248
2980.688446,1,29048.98164
40000,1,29054.337124
40000,1,29059.350971
40000,1,29064.29523
40000,1,29069.859319
40000,1,29075.623922
2901.484966,1,29091.170506
40000,1,29097.929704
40000,1,29103.053687
2937.536663,1,29118.551549
40000,1,29123.741681
40000,1,29129.200416
40000,1,29138.503485
2973.65357,1,29154.101427
40000,1,29159.223945
40000,1,29174.458469
2943.825495,1,29190.068305
2977.774046,1,29205.517879
2892.021682,1,29220.888822
2958.353115,1,29236.578833
2986.355272,1,29252.459469
40000,1,29259.184467
2894.233153,1,29274.46949
40000,1,29279.495199
40000,1,29291.611344
40000,1,29296.763351
40000,1,29302.543017
40000,1,29310.087104
40000,1,29315.620657
2985.634743,1,29331.76067
2958.25358,1,29347.52139
2989.914168,1,29367.946499
2877.872906,1,29387.958671
40000,1,29393.860816
40000,1,29399.330105
40000,1,29405.602918
2957.345662,1,29425.728226
40000,1,29432.217553
40000,1,29438.351769
40000,1,29445.425379
40000,1,29453.879276
40000,1,29461.212515
40000,1,29469.649162
40000,1,29479.365643
40000,1,29484.887511
40000,1,29502.229194
2972.204317,1,29522.492294
2957.020427,1,29543.218648
2846.161817,1,29563.247761
40000,1,29571.260632
40000,1,29577.952987
40000,1,29583.324005
3000.367378,1,29603.969593
40000,1,29609.757843
40000,1,29617.253773
2842.929288,1,29637.505271
40000,1,29644.614004
2865.532814,1,29664.820687
40000,1,29671.041065
2896.313375,1,29691.394133
40000,1,29699.673134
2943.997204,1,29719.970126
40000,1,29730.618924
40000,1,29737.195963
40000,1,29743.911726
40000,1,29751.132339
2804.599309,1,29771.120613
40000,1,29777.303842
2977.200114,1,29797.705605
40000,1,29803.454199
2977.627721,1,29823.908219
40000,1,29830.489119
2910.691957,1,29850.744683
3002.566798,1,29871.216954
2926.640998,1,29891.249089
40000,1,29896.915645
40000,1,29905.379203
40000,1,29912.195231
40000,1,29928.223691
40000,1,29937.190649
2970.331813,1,29957.503152
40000,1,29965.66425
2897.093698,1,29985.676353
40000,1,29992.41936
2992.464659,1,30012.944574
40000,1,30029.477036
40000,1,30037.708222
40000,1,30044.605953
2957.566947,1,30064.586441
40000,1,30071.479351
40000,1,30077.899935
40000,1,30083.577969
2972.265847,1,30104.192801
2989.58436,1,30124.378496
40000,1,30131.160862
2830.502772,1,30151.212555
2934.819044,1,30171.208281
40000,1,30179.875464
40000,1,30185.821078
40000,1,30192.750968
40000,1,30200.618697
2960.070235,1,30220.473814
40000,1,30226.479215
2894.788029,1,30246.575301
40000,1,30253.336529
40000,1,30260.870281
40000,1,30271.373977
2977.417263,1,30291.560824
40000,1,30297.619617
40000,1,30304.518074
40000,1,30311.057122
2910.115664,1,30331.158198
40000,1,30338.727314
40000,1,30345.251462
40000,1,30352.052024
2982.555724,1,30372.445375
40000,1,30378.318303
40000,1,30385.841578
40000,1,30392.64946
40000,1,30400.010093
40000,1,30406.864813
40000,1,30413.155913
40000,1,30418.885227
2959.599514,1,30438.694357
40000,1,30446.341782
2977.987095,1,30466.834779
2779.685984,1,30487.386126
2911.890624,1,30507.305976
40000,1,30514.524365
40000,1,30520.236383
40000,1,30527.044951
2822.129405,1,30547.269006
40000,1,30553.992185
40000,1,30560.672188
2829.604112,1,30580.66374
2960.166431,1,30601.041632
40000,1,30607.722858
2729.099952,1,30628.35716
40000,1,30633.909949
40000,1,30640.154778
40000,1,30647.021514
40000,1,30653.854239
40000,1,30660.772778
2919.813885,1,30680.653152
2959.312837,1,30700.961948
40000,1,30708.342713
40000,1,30714.724294
2965.719929,1,30734.839146
40000,1,30740.519973
2975.490489,1,30760.473075
2907.944824,1,30780.410795
2976.022842,1,30800.8249
40000,1,30807.134839
40000,1,30812.937133
40000,1,30819.132734
2974.290557,1,30839.22983
40000,1,30846.841655
40000,1,30854.34172
40000,1,30861.106763
40000,1,30867.054138
40000,1,30873.653892
40000,1,30878.917171
40000,1,30886.070336
40000,1,30892.715659
2958.683333,1,30913.184289
2938.976659,1,30933.954671
2965.59955,1,30954.128004
40000,1,30959.893633
40000,1,30966.296789
2931.968257,1,30986.45941
40000,1,30993.680178
40000,1,31000.431613
40000,1,31006.205536
2973.165513,1,31026.363254
2794.522176,1,31046.322093
40000,1,31063.695944
40000,1,31071.630517
40000,1,31078.635455
40000,1,31086.416257
40000,1,31094.832035
40000,1,31101.202241
40000,1,31108.443148
40000,1,31115.296034
40000,1,31120.265254
40000,1,31127.557035
40000,1,31133.685766
40000,1,31139.82763
40000,1,31146.868679
40000,1,31153.704722
40000,1,31161.14695
40000,1,31167.69924
2927.197809,1,31187.771851
40000,1,31195.557285
40000,1,31202.24615
40000,1,31208.219685
40000,1,31215.426184
40000,1,31223.253489
40000,1,31229.086302
40000,1,31236.371239
40000,1,31243.471632
40000,1,31250.011308
2926.771851,1,31270.353247
40000,1,31276.85841
40000,1,31283.29507
40000,1,31289.968117
2946.236842,1,31310.139721
40000,1,31316.755495
40000,1,31322.746533
40000,1,31328.704834
40000,1,31337.655905
40000,1,31343.124128
40000,1,31351.593025
2933.19376,1,31372.534867
40000,1,31378.089872
40000,1,31385.169936
40000,1,31391.446821
40000,1,31398.21091
40000,1,31404.528161
40000,1,31413.023758
40000,1,31419.845298
2947.944939,1,31440.259833
40000,1,31446.229321
40000,1,31453.248496
40000,1,31460.111451
40000,1,31466.009577
2856.986391,1,31485.991797
40000,1,31493.805609
40000,1,31499.594269
2967.304417,1,31520.152432
2881.281527,1,31540.448505
40000,1,31546.371365
2971.977123,1,31566.92985
40000,1,31574.133458
40000,1,31579.992172
2932.37922,1,31599.801233
40000,1,31606.626641
40000,1,31612.483857
2892.363001,1,31632.679962
40000,1,31637.920832
40000,1,31643.882979
40000,1,31651.338124
40000,1,31657.123277
2864.631174,1,31677.411322
40000,1,31682.327952
2866.501847,1,31702.238114
40000,1,31708.768562
40000,1,31716.164912
40000,1,31722.891844
40000,1,31728.852363
40000,1,31734.275507
2881.044875,1,31753.891234
40000,1,31761.84253
40000,1,31772.669105
2836.670563,1,31792.494226
40000,1,31799.981399
40000,1,31806.017814
40000,1,31811.633101
40000,1,31818.40484
40000,1,31824.49491
40000,1,31830.942413
2890.010758,1,31851.002836
40000,1,31857.967316
40000,1,31864.585572
40000,1,31873.103393
40000,1,31880.217501
40000,1,31887.597468
40000,1,31894.241014
2818.815917,1,31914.238338
40000,1,31920.88654
2957.333433,1,31940.839466
40000,1,31948.112469
40000,1,31953.783321
2975.79334,1,31974.214536
40000,1,31981.149093
40000,1,31987.897607
40000,1,31992.939193
40000,1,31999.682242
40000,1,32006.661484
2889.611739,1,32026.817049
40000,1,32032.80701
40000,1,32039.519465
2904.182387,1,32059.267378
2868.501994,1,32079.242301
40000,1,32085.610904
40000,1,32092.695176
40000,1,32098.643832
40000,1,32104.536077
2922.092308,1,32124.498744
40000,1,32131.754393
40000,1,32137.724532
40000,1,32144.43995
40000,1,32151.653435
40000,1,32158.175094
40000,1,32165.074866
40000,1,32170.775473
40000,1,32177.414183
40000,1,32185.276299
40000,1,32191.986659
40000,1,32197.958385
40000,1,32204.98963
2983.769757,1,32225.679036
40000,1,32231.376239
40000,1,32237.261611
40000,1,32243.18522
40000,1,32249.406333
40000,1,32255.464718
40000,1,32262.124057
40000,1,32267.723819
40000,1,32272.936223
2888.780162,1,32293.024985
40000,1,32300.016293
2972.873511,1,32320.814373
40000,1,32326.856193
40000,1,32332.746383
3005.401548,1,32352.752204
40000,1,32359.4991
40000,1,32365.765369
40000,1,32371.59486
40000,1,32379.226544
40000,1,32386.312963
2960.3393,1,32406.358129
40000,1,32415.251096
40000,1,32421.415302
2869.743228,1,32441.217606
40000,1,32448.32278
40000,1,32453.813292
40000,1,32460.349998
40000,1,32468.449001
40000,1,32474.492577
40000,1,32479.715034
2891.322254,1,32499.769601
40000,1,32505.739438
40000,1,32513.741701
40000,1,32520.743632
2829.131848,1,32540.816737
2950.99613,1,32561.283066
2954.687418,1,32581.76082
40000,1,32587.993642
40000,1,32597.853391
40000,1,32603.676634
40000,1,32609.369228
40000,1,32617.594771
40000,1,32622.900444
40000,1,32628.59268
40000,1,32634.485359
2982.119069,1,32654.877342
40000,1,32660.845764
2942.099006,1,32680.619333
40000,1,32686.876376
40000,1,32693.451917
40000,1,32698.919081
40000,1,32705.026413
40000,1,32711.215443
40000,1,32716.975791
40000,1,32722.698063
40000,1,32728.677548
40000,1,32735.367275
40000,1,32742.588778
40000,1,32749.369695
40000,1,32756.877583
40000,1,32764.552038
2964.459671,1,32785.030649
2929.484751,1,32805.266716
2923.848515,1,32825.180844
2937.221741,1,32845.554012
40000,1,32853.149017
40000,1,32858.744299
40000,1,32866.017906
40000,1,32871.859015
2963.094986,1,32892.399634
40000,1,32899.283122
2850.128853,1,32919.276901
40000,1,32925.446921
40000,1,32931.055374
40000,1,32938.934408
2956.297778,1,32959.374342
40000,1,32965.569509
40000,1,32972.404807
40000,1,32979.330209
40000,1,32985.916681
40000,1,32994.009394
40000,1,32999.848119
40000,1,33006.462756
40000,1,33013.627586
40000,1,33018.768097
40000,1,33025.215037
40000,1,33031.118207
40000,1,33036.631186
40000,1,33043.184509
40000,1,33049.000566
2901.216982,1,33069.117161
2889.725197,1,33088.769973
2948.768954,1,33108.960099
40000,1,33114.833963
40000,1,33120.402244
40000,1,33126.682988
40000,1,33132.172958
40000,1,33138.449518
40000,1,33145.620595
40000,1,33151.141232
40000,1,33157.439758
40000,1,33163.315464
2881.432246,1,33183.633619
40000,1,33190.106205
2966.921516,1,33210.370853
40000,1,33216.010574
2840.884222,1,33235.987923
